,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
115,"['Ditlev Jaeger Holm', 'Mikkel Enghøj']","['[DEN] ', '[DEN] ']","['21-14', '21-7']",MS,20180125,"Reykjavik, Iceland"
116,"['Andy Tsai', 'Job Castillo [7]']","['[SWE] ', '[MEX] ']","['20-22', '21-14', '24-22']",MS,20180125,"Reykjavik, Iceland"
117,"['Fabio Caponio', 'Michael Giesinger']","['[ITA] ', '[AUT] ']","['21-19', '21-14']",MS,20180125,"Reykjavik, Iceland"
118,"['Sam Parsons [2]', 'Daniel Chislov']","['[ENG] ', '[ISR] ']","['21-14', '21-10']",MS,20180125,"Reykjavik, Iceland"
119,"['Grace King', 'Hope Warner', 'Juliana Karitas Johannsdottir', 'Ragnheidur Birna Ragnarsdottir']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-5', '21-1']",WD,20180125,"Reykjavik, Iceland"
120,"['Emilie Furbo', 'Trine Villadsen', 'Anna Alexandra Petersen', 'Karolina Prus']","['[DEN] ', '[DEN] ', '[ISL] ', '[ISL] ']","['21-7', '21-9']",WD,20180125,"Reykjavik, Iceland"
121,"['Asmita Chaudhari', 'Annie Lado', 'Erla Bjorg Hafsteinsdottir', 'Elsa Nielsen']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-17', '21-15']",WD,20180125,"Reykjavik, Iceland"
122,"['Molly Chapman', 'Freya Redfearn', 'Milka Brønlund', 'Sara Lindskov Jacobsen']","['[ENG] ', '[ENG] ', '[GLD] ', '[GLD] ']","['21-7', '21-7']",WD,20180125,"Reykjavik, Iceland"
123,"['Thorunn Eylands', 'Arna Karen Johannsdottir', 'Vytaute Fomkinaite', 'Gerda Voitechovskaja']","['[ISL] ', '[ISL] ', '[LTU] ', '[LTU] ']","['21-23', '21-15', '21-12']",WD,20180125,"Reykjavik, Iceland"
124,"['Abbygael Harris', 'Natalia Mitchell', 'Solrun Anna Ingvarsdottir', 'Una Hrund Orvar']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-13', '21-8']",WD,20180125,"Reykjavik, Iceland"
125,"['Evie Burbidge', 'Elizabeth Mcmorrow', 'Veronika Dobiášová', 'Martina Krocová']","['[ENG] ', '[ENG] ', '[CZE] ', '[CZE] ']","['21-12', '21-16']",WD,20180125,"Reykjavik, Iceland"
126,"['Alexander Dunn [1]', 'Adam Hall', 'William Jones', 'James Penver']","['[SCO] ', '[SCO] ', '[ENG] ', '[ENG] ']","['21-10', '21-10']",MD,20180125,"Reykjavik, Iceland"
127,"['Javier Suarez', 'Alberto Zapico', 'Eysteinn Hognason', 'Einar Sverrisson']","['[ESP] ', '[ESP] ', '[ISL] ', '[ISL] ']","['21-8', '21-11']",MD,20180125,"Reykjavik, Iceland"
128,"['Alexander Bass [5]', 'Shai Geffen', 'Tomas Dovydaitis', 'Ignas Reznikas']","['[ISR] ', '[ISR] ', '[LTU] ', '[LTU] ']","['21-9', '25-23']",MD,20180125,"Reykjavik, Iceland"
129,"['Gergely Krausz', 'Tovannakasem Samatcha', 'Robert Thor Henn', 'Robert Ingi Huldarsson']","['[HUN] ', '[THA] ', '[ISL] ', '[ISL] ']","['22-20', '21-11']",MD,20180125,"Reykjavik, Iceland"
130,"['Mikk Järveoja', 'Mihkel Laanes', 'Pawel Pradzinski [3]', 'Jan Rudzinski']","['[EST] ', '[EST] ', '[POL] ', '[POL] ']","['21-14', '21-18']",MD,20180125,"Reykjavik, Iceland"
131,"['Mattias Borg', 'Magnus Sahlberg', 'Jens-Frederik Nielsen', 'Taatsiannguaq Pedersen']","['[SWE] ', '[SWE] ', '[GLD] ', '[GLD] ']","['21-15', '21-15']",MD,20180125,"Reykjavik, Iceland"
132,"['Adarsh Kumar [7]', 'Jagadish Yadav', 'Toke Ketwa-Driefer', 'Sequssuna Fleischer Schmidt']","['[IND] ', '[IND] ', '[GLD] ', '[GLD] ']","['21-11', '21-11']",MD,20180125,"Reykjavik, Iceland"
133,"['David Bjarni Bjornsson', 'Kristofer Darri Finnsson', 'Elis Thor Dansson', 'Simon Orri Johannsson']","['[ISL] ', '[ISL] ', '[ISL] ', '[ISL] ']","['21-7', '21-9']",MD,20180125,"Reykjavik, Iceland"
134,"['Duarte Nuno Anjo', 'Bernardo Atilano', 'Filip Budzel', 'Peder Søvndal']","['[POR] ', '[POR] ', '[CZE] ', '[DEN] ']","['21-19', '21-18']",MD,20180125,"Reykjavik, Iceland"
135,"['Martin Campbell [2]', 'Patrick Machugh', 'Thordur Skulason', 'Bjarni Thor Sverrisson']","['[SCO] ', '[SCO] ', '[ISL] ', '[ISL] ']","['21-2', '21-5']",MD,20180125,"Reykjavik, Iceland"
136,"['Robert Mann', 'Mattias Sonderskov', 'Mykola Martynenko', 'Sviatoslav Oliynyk']","['[LUX] ', '[LUX] ', '[UKR] ', '[UKR] ']","['13-21', '21-16', '21-14']",MD,20180125,"Reykjavik, Iceland"
137,"['Magnus Christensen [6]', 'Fredrik Kristensen', 'Jonas Petkus', 'Mark Sames']","['[NOR] ', '[NOR] ', '[LTU] ', '[LTU] ']","['21-9', '21-15']",MD,20180125,"Reykjavik, Iceland"
138,"['David Hong', 'Ethan Van Leeuwen', 'Kristjan Adalsteinsson', 'Thorkell Ingi Eriksson']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-11', '21-9']",MD,20180125,"Reykjavik, Iceland"
139,"['Kari Gunnarsson [8]', 'Daniel Johannesson', 'Philip Birker', 'Dominik Stipsits']","['[ISL] ', '[ISL] ', '[AUT] ', '[AUT] ']","['21-17', '25-23']",MD,20180125,"Reykjavik, Iceland"
140,"['Nicklas Mathiasen', 'Mikkel Stoffersen', 'Andri Broddason', 'Brynjar Mar Ellertsson']","['[DEN] ', '[DEN] ', '[ISL] ', '[ISL] ']","['21-7', '21-11']",MD,20180125,"Reykjavik, Iceland"
141,"['Job Castillo [4]', 'Lino Munoz', 'Sigurdur Edvard Olafsson', 'Daniel Isak Steinarsson']","['[MEX] ', '[MEX] ', '[ISL] ', '[ISL] ']","['21-12', '21-7']",MD,20180125,"Reykjavik, Iceland"
142,"['Kristoffer Knudsen [1]', 'Isabella Nielsen', 'Sander Merits', 'Kati-Kreet Marran']","['[DEN] ', '[DEN] ', '[EST] ', '[EST] ']","['21-13', '21-16']",XD,20180125,"Reykjavik, Iceland"
143,"['Mykola Martynenko', 'Mariya Rud', 'Tovannakasem Samatcha', 'Nikoletta Bukoviczki']","['[UKR] ', '[UKR] ', '[THA] ', '[HUN] ']","['21-13', '21-19']",XD,20180125,"Reykjavik, Iceland"
144,"['Kristofer Darri Finnsson', 'Margrét Johannsdottir', 'Alberto Zapico [4]', 'Lorena Usle']","['[ISL] ', '[ISL] ', '[ESP] ', '[ESP] ']","['21-12', '14-21', '21-19']",XD,20180125,"Reykjavik, Iceland"
145,"['Javier Suarez', 'Elena Fernandez', 'Toke Ketwa-Driefer', 'Milka Brønlund']","['[ESP] ', '[ESP] ', '[GLD] ', '[GLD] ']","['21-8', '21-6']",XD,20180125,"Reykjavik, Iceland"
146,"['Daniel Johannesson', 'Sigridur Arnadottir', 'Magnus Christensen', 'Natalie Syvertsen']","['[ISL] ', '[ISL] ', '[NOR] ', '[NOR] ']","['16-21', '21-19', '21-19']",XD,20180125,"Reykjavik, Iceland"
147,"['Rohan Kapoor [3]', 'Kuhoo Garg', 'Mark Sames', 'Vytaute Fomkinaite']","['[IND] ', '[IND] ', '[LTU] ', '[LTU] ']","['21-18', '21-9']",XD,20180125,"Reykjavik, Iceland"
