,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
103,"['Nick Fransman', 'Marius Myhre']","['[NED] ', '[NOR] ']","['21-13', '21-9']",MS ,20180424,"Huelva, Spain"
104,"['Milosz Bochat', 'Adam Cwalina', 'Magnus Christensen', 'Fredrik Kristensen']","['[POL] ', '[POL] ', '[NOR] ', '[NOR] ']","['21-12', '21-12']",MD ,20180424,"Huelva, Spain"
105,"['Luise Heim', 'Rachael Darragh']","['[GER] ', '[IRL] ']","['21-9', '21-10']",WS ,20180424,"Huelva, Spain"
106,"['Amanda Hogstrom', 'Clara Nistad', 'Nikoletta Bukoviczki', 'Daniella Gonda']","['[SWE] ', '[SWE] ', '[HUN] ', '[HUN] ']","['21-13', '21-9']",WD ,20180424,"Huelva, Spain"
107,"['Line Højmark Kjaersfeldt [6]', 'Alesia Zaitsava']","['[DEN] ', '[BLR] ']","['21-12', '14-21', '21-12']",WS ,20180424,"Huelva, Spain"
108,"['Gayle Mahulette', 'Johanna Magnusson']","['[NED] ', '[SWE] ']","['21-10', '21-17']",WS ,20180424,"Huelva, Spain"
109,"['Kim Astrup [3]', 'Anders Skaarup Rasmussen', 'Matijs Dierickx', 'Freek Golinski']","['[DEN] ', '[DEN] ', '[BEL] ', '[BEL] ']","['21-14', '21-12']",MD ,20180424,"Huelva, Spain"
110,"['Sam Parsons', 'Maxime Moreels']","['[ENG] ', '[BEL] ']",[],MS ,20180424,"Huelva, Spain"
111,"['Mark Lamsfuss [5]', 'Isabel Herttrich', 'Niclas Nohr', 'Sara Thygesen']","['[GER] ', '[GER] ', '[DEN] ', '[DEN] ']","['21-9', '23-21']",XD ,20180424,"Huelva, Spain"
112,"['Vladimir Ivanov [4]', 'Ivan Sozonov', 'Milosz Bochat', 'Adam Cwalina']","['[RUS] ', '[RUS] ', '[POL] ', '[POL] ']","['21-19', '21-10']",MD ,20180424,"Huelva, Spain"
113,"['Brice Leverdez [4]', 'Raul Must']","['[FRA] ', '[EST] ']","['21-16', '21-16']",MS ,20180424,"Huelva, Spain"
