,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
102,"['Akane Yamaguchi [1]', 'Mia Blichfeldt']","['[JPN] ', '[DEN] ']","['21-10', '21-13']",WS,20180306,"Mülheim an der Ruhr, Germany"
103,"['Kim Astrup [5]', 'Anders Skaarup Rasmussen', 'Takuro Hoki', 'Yugo Kobayashi']","['[DEN] ', '[DEN] ', '[JPN] ', '[JPN] ']",[],MD,20180306,"Mülheim an der Ruhr, Germany"
104,"['Chae Yoo Jung', 'Jung Kyung Eun', 'Debora Jille', 'Imke Van Der Aar']","['[KOR] ', '[KOR] ', '[NED] ', '[NED] ']","['21-13', '21-13']",WD,20180306,"Mülheim an der Ruhr, Germany"
105,"['Goh V Shem', 'Tan Wee Kiong', 'Hiroyuki Endo', 'Yuta Watanabe']","['[MAS] ', '[MAS] ', '[JPN] ', '[JPN] ']","['21-16', '17-21', '21-16']",MD,20180306,"Mülheim an der Ruhr, Germany"
106,"['Mark Caljouw', 'Kalle Koljonen']","['[NED] ', '[FIN] ']","['21-13', '21-12']",MS,20180306,"Mülheim an der Ruhr, Germany"
107,"['Tinn Isriyanet', 'Kittisak Namdash', 'Lu Ching Yao [8]', 'Yang Po Han']","['[THA] ', '[THA] ', '[TPE] ', '[TPE] ']","['16-21', '21-19', '21-19']",MD,20180306,"Mülheim an der Ruhr, Germany"
108,"['Niclas Nohr', 'Sara Thygesen', 'Wang Chi-Lin', 'Lee Chia Hsin']","['[DEN] ', '[DEN] ', '[TPE] ', '[TPE] ']","['21-23', '21-15', '21-14']",XD,20180306,"Mülheim an der Ruhr, Germany"
109,"['Gabriela Stoeva', 'Stefani Stoeva', 'Du Yue', 'Li Yinhui']","['[BUL] ', '[BUL] ', '[CHN] ', '[CHN] ']","['20-22', '21-9', '21-12']",WD,20180306,"Mülheim an der Ruhr, Germany"
110,"['Dechapol Puavaranukroh [5]', 'Sapsiree Taerattanachai', 'Jelle Maas', 'Imke Van Der Aar']","['[THA] ', '[THA] ', '[NED] ', '[NED] ']","['21-19', '21-16']",XD,20180306,"Mülheim an der Ruhr, Germany"
111,"['Huang Dongping', 'Yu Zheng', 'Chiang Kai Hsin', 'Hung Shih Han']","['[CHN] ', '[CHN] ', '[TPE] ', '[TPE] ']","['21-11', '21-9']",WD,20180306,"Mülheim an der Ruhr, Germany"
112,"['Goh Soon Huat [3]', 'Shevon Jemie Lai', 'Lee Yang', 'Hsu Ya Ching']","['[MAS] ', '[MAS] ', '[TPE] ', '[TPE] ']","['21-16', '21-15']",XD,20180306,"Mülheim an der Ruhr, Germany"
113,"['Kento Momota', 'Suppanyu Avihingsanon']","['[JPN] ', '[THA] ']","['21-16', '21-13']",MS,20180306,"Mülheim an der Ruhr, Germany"
114,"['Chae Yoo Jung', 'Jung Kyung Eun', 'Shiho Tanaka [4]', 'Koharu Yonemoto']","['[KOR] ', '[KOR] ', '[JPN] ', '[JPN] ']","['21-9', '21-15']",WD,20180306,"Mülheim an der Ruhr, Germany"
115,"['Nozomi Okuhara [3]', 'Gao Fangjie']","['[JPN] ', '[CHN] ']","['20-22', '21-11', '21-18']",WS,20180306,"Mülheim an der Ruhr, Germany"
116,"['Chou Tien Chen [4]', 'Subhankar Dey']","['[TPE] ', '[IND] ']","['21-7', '21-6']",MS,20180306,"Mülheim an der Ruhr, Germany"
117,"['Marcus Ellis', 'Lauren Smith', 'Seung Jae Seo [2]', 'Kim Ha Na']","['[ENG] ', '[ENG] ', '[KOR] ', '[KOR] ']","['25-23', '21-19']",XD,20180306,"Mülheim an der Ruhr, Germany"
118,"['Yuki Fukushima [3]', 'Sayaka Hirota', 'Mayu Matsumoto', 'Wakana Nagahara']","['[JPN] ', '[JPN] ', '[JPN] ', '[JPN] ']","['21-15', '21-12']",WD,20180306,"Mülheim an der Ruhr, Germany"
119,"['Chiang Mei Hui', 'Brittney Tam']","['[TPE] ', '[CAN] ']","['21-7', '14-21', '21-13']",WS,20180306,"Mülheim an der Ruhr, Germany"
120,"['Praveen Jordan', 'Melati Daeva Oktavianti', 'Jacco Arends', 'Selena Piek']","['[INA] ', '[INA] ', '[NED] ', '[NED] ']","['25-23', '14-21', '21-10']",XD,20180306,"Mülheim an der Ruhr, Germany"
121,"['Chen Yufei [4]', 'Neslihan Yigit']","['[CHN] ', '[TUR] ']","['21-14', '21-17']",WS,20180306,"Mülheim an der Ruhr, Germany"
