,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
88,"['Erena Calder -Hawkins [2]', 'Jasmin Chung Man Ng', 'Carline Bentley', 'Estelle Colombies']","['[NZL] ', '[NZL] ', '[FIJ] ', '[PYF] ']",[],WD,20180208
89,"['Remi Rossi', 'Anthony Joe [1]']","['[PYF] ', '[AUS] ']","['21-12', '21-15']",MS,20180208
90,"['Dylan Soedjasa [5]', 'Jonathan Wong']","['[NZL] ', '[AUS] ']","['22-20', '21-16']",MS,20180208
91,"['Peter Yan', 'Jacob Schueler [4]']","['[AUS] ', '[AUS] ']","['21-17', '22-20']",MS,20180208
92,"['Wesley Caulkett', 'Nathan Tang [8]']","['[AUS] ', '[AUS] ']","['22-20', '21-9']",MS,20180208
93,"['Daniel Fan [6]', 'Cham Chen']","['[AUS] ', '[AUS] ']","['21-15', '21-14']",MS,20180208
94,"['Jonathan Curtin', 'Danielle Tahuri', 'Abhinav Manota', 'Justine Villegas']","['[NZL] ', '[NZL] ', '[NZL] ', '[NZL] ']","['11-21', '21-15', '21-15']",XD,20180208
95,"['Ben Perkinson', 'Ella Smith', 'Liam Fong', 'Andra Whiteside']","['[NZL] ', '[NZL] ', '[FIJ] ', '[FIJ] ']","['21-12', '21-13']",XD,20180208
96,"['Anthony Joe [4]', 'Joy Lai', 'Burty James Molia', 'Karyn Gibson']","['[AUS] ', '[AUS] ', '[FIJ] ', '[FIJ] ']","['21-11', '21-13']",XD,20180208
97,"['Oliver Leydon-Davis [3]', 'Susannah Leydon-Davis', 'Simon Wing Hang Leung', 'Louisa Ma']","['[NZL] ', '[NZL] ', '[AUS] ', '[AUS] ']","['18-21', '21-18', '21-19']",XD,20180208
98,"['Niccolo Tagle', 'Alyssa Tagle', 'William Ponsonby', 'Leesa Grundy']","['[NZL] ', '[NZL] ', '[AUS] ', '[AUS] ']","['21-7', '21-13']",XD,20180208
