,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
29,"['Bianca Oliveira Lima', 'Ines Castillo']","['[BRA] ', '[PER] ']","['22-20', '21-19']",WS,20180426
30,"['Haramara Gaitan', 'Ana Laura Martinez Vega']","['[MEX] ', '[CRC] ']","['21-11', '21-9']",WS,20180426
31,"['Taymara Oropesa Pupo [6]', 'Jeisiane Alves']","['[CUB] ', '[BRA] ']","['21-15', '21-12']",WS,20180426
32,"['Fabiana Silva', 'Isabel Zhong']","['[BRA] ', '[USA] ']","['22-20', '21-16']",WS,20180426
33,"['Daniela Macias [4]', 'Daniela Zapata']","['[PER] ', '[PER] ']","['21-10', '21-10']",WS,20180426
34,"['Yaqueline Duarte', 'Fatima Beatriz Centeno Fuentes']","['[MEX] ', '[ESA] ']","['21-10', '21-10']",WS,20180426
35,"['Disha Gupta [7]', 'Adriana Artiz Ataury']","['[USA] ', '[CUB] ']","['21-8', '21-7']",WS,20180426
36,"['Sara Michele Barrios Chiong', 'Diana Judith Monterroso Ortiz']","['[GUA] ', '[GUA] ']","['21-12', '21-16']",WS,20180426
37,"['Rachel Honderich [2]', 'Mariana Isabel Paiz Quan']","['[CAN] ', '[GUA] ']","['21-13', '21-9']",WS,20180426
38,"['Leodannis Martinez Palacio [5]', 'Luis Armando Montoya Navarro']","['[CUB] ', '[MEX] ']","['21-14', '8-21', '21-14']",MS,20180426
39,"['Ygor Coelho [1]', 'Yeison Esleiter Del Cid Alvarez']","['[BRA] ', '[GUA] ']","['21-9', '21-9']",MS,20180426
40,"['Fabricio Farias', 'Ivan Leon']","['[BRA] ', '[CHI] ']","['21-8', '21-11']",MS,20180426
41,"['Daniel La Torre Regal [8]', 'Javier Armando Alas']","['[PER] ', '[ESA] ']","['21-10', '21-5']",MS,20180426
42,"['Brian Yang', 'Antonio Li']","['[CAN] ', '[CAN] ']","['21-10', '21-11']",MS,20180426
43,"['Osleni Guerrero [4]', 'Christopher Alexander Martinez Salvador']","['[CUB] ', '[GUA] ']","['27-25', '21-17']",MS,20180426
44,"['Ernesto Reyes', 'Mathew Fogarty']","['[CUB] ', '[USA] ']","['21-2', '21-7']",MS,20180426
45,"['Job Castillo [6]', 'Jorge Rodriguez']","['[MEX] ', '[MEX] ']","['21-9', '21-10']",MS,20180426
46,"['Alonso Medel', 'Esteban Hurtado Rojas']","['[CHI] ', '[CRC] ']","['21-2', '21-7']",MS,20180426
47,"['Artur Silva Pomoceno', 'Uriel Francisco Canjura Artiga']","['[BRA] ', '[ESA] ']","['21-19', '10-21', '21-19']",MS,20180426
48,"['Humblers Heymard', 'Ricky Liuzhou']","['[GUA] ', '[USA] ']","['21-12', '21-12']",MS,20180426
49,"['Jason Anthony Ho-Shue [3]', 'Soren Opti']","['[CAN] ', '[SUR] ']","['21-13', '21-15']",MS,20180426
50,"['Mateus Carrijo Cutti', 'Gianpiero Cavallotti']","['[BRA] ', '[CRC] ']","['21-12', '21-14']",MS,20180426
51,"['Lino Munoz [7]', 'Jose Guevara']","['[MEX] ', '[PER] ']","['21-15', '21-17']",MS,20180426
52,"['Osleni Guerrero', 'Leodannis Martinez Palacio', 'Lopez Andres', 'Luis Armando Montoya Navarro']","['[CUB] ', '[CUB] ', '[MEX] ', '[MEX] ']","['21-16', '21-19']",MD,20180426
53,"['Haramara Gaitan', 'Sabrina Solis', 'Ashley Montre', 'Constanza Naranjo']","['[MEX] ', '[MEX] ', '[CHI] ', '[CHI] ']","['21-7', '21-12']",WD,20180426
54,"['Bjorn Seguin', 'Shae Michael Martin']","['[USA] ', '[BAR] ']","['21-11', '21-9']",MS,20180426
55,"['Kevin Cordon [2]', 'Kyle Alexander Munoz Seixas']","['[GUA] ', '[PAN] ']","['21-7', '21-5']",MS,20180426
56,"['Jonathan Bing Tsan Lai', 'Ty Alexander Lindeman', 'Mateus Carrijo Cutti', 'Rodolfo Augusto Salles']","['[CAN] ', '[CAN] ', '[BRA] ', '[BRA] ']","['21-19', '21-16']",MD,20180426
57,"['Bianca Oliveira Lima', 'Estefane Ventura', 'Ana Laura Martinez Vega', 'Lauren Villalobos']","['[BRA] ', '[BRA] ', '[CRC] ', '[CRC] ']","['21-10', '21-12']",WD,20180426
58,"['Daniel La Torre Regal [1]', 'Danica Nishimura', 'Diego Subauste Tokumura', 'Daniela Zapata']","['[PER] ', '[PER] ', '[PER] ', '[PER] ']","['21-12', '21-6']",XD,20180426
59,"['Matheus Voigt [5]', 'Jaqueline Lima', 'Fabricio Farias', 'Luana Vicente']","['[BRA] ', '[BRA] ', '[BRA] ', '[BRA] ']","['21-19', '21-15']",XD,20180426
60,"['Nyl Yakura', 'Kristen Tsai', 'Uriel Francisco Canjura Artiga', 'Fatima Beatriz Centeno Fuentes']","['[CAN] ', '[CAN] ', '[ESA] ', '[ESA] ']","['21-10', '21-7']",XD,20180426
61,"['Ryan Chew', 'Sydney Lee', 'Mathew Fogarty [3]', 'Isabel Zhong']","['[USA] ', '[USA] ', '[USA] ', '[USA] ']","['21-12', '9-21', '21-19']",XD,20180426
62,"['Lopez Andres [6]', 'Cynthia Gonzalez', 'Ernesto Reyes', 'Yeily Mari Ortiz Rodriguez']","['[MEX] ', '[MEX] ', '[CUB] ', '[CUB] ']","['23-21', '21-16']",XD,20180426
63,"['Ricky Liuzhou', 'Angela Zhang', 'Antonio Emanuel Ortiz', 'Diana Judith Monterroso Ortiz']","['[USA] ', '[USA] ', '[GUA] ', '[GUA] ']","['21-14', '21-8']",XD,20180426
64,"['Jonathan Bing Tsan Lai', 'Michelle Tong', 'Dakeil Jonathan Thorpe', 'Tamisha Williams']","['[CAN] ', '[CAN] ', '[BAR] ', '[BAR] ']","['21-16', '21-14']",XD,20180426
65,"['Ivan Leon', 'Skaric Mickaela', 'Gianpiero Cavallotti', 'Lauren Villalobos']","['[CHI] ', '[CHI] ', '[CRC] ', '[CRC] ']","['25-23', '22-20']",XD,20180426
66,"['Diego Mini', 'Paula La Torre Regal', 'Esteban Hurtado Rojas', 'Ana Laura Martinez Vega']","['[PER] ', '[PER] ', '[CRC] ', '[CRC] ']","['21-7', '21-8']",XD,20180426
67,"['Bruno Barrueto Deza [8]', 'Fernanda Saponara Rivva', 'Carlos Daniel Albanes Cordon', 'Ana Lucia Albanes Cordon']","['[PER] ', '[PER] ', '[GUA] ', '[GUA] ']","['21-9', '21-11']",XD,20180426
68,"['Ty Alexander Lindeman', 'Josephine Wu', 'Luis Armando Montoya Navarro', 'Sabrina Solis']","['[CAN] ', '[CAN] ', '[MEX] ', '[MEX] ']","['21-8', '21-12']",XD,20180426
69,"['Artur Silva Pomoceno [4]', 'Fabiana Silva', 'Javier Armando Alas', 'Daniela Matamoros']","['[BRA] ', '[BRA] ', '[ESA] ', '[ESA] ']","['21-10', '21-4']",XD,20180426
70,"['Phillip Chew', 'Ariel Lee', 'Shae Michael Martin', 'Sabrina Scott']","['[USA] ', '[USA] ', '[BAR] ', '[BAR] ']","['21-15', '21-15']",XD,20180426
71,"['Solis Jonathan [7]', 'Diana Corleto Soto', 'Nicolas Nguyen', 'Alexandra Mocanu']","['[GUA] ', '[GUA] ', '[CAN] ', '[CAN] ']","['14-21', '21-19', '23-21']",XD,20180426
72,"['Anibal Marroquin', 'Mariana Isabel Paiz Quan', 'Rodolfo Augusto Salles', 'Estefane Ventura']","['[GUA] ', '[GUA] ', '[BRA] ', '[BRA] ']","['21-15', '21-16']",XD,20180426
73,"['Leodannis Martinez Palacio [2]', 'Taymara Oropesa Pupo', 'Manuel Mejia', 'Katherine Sarai Lara Guzman']","['[CUB] ', '[CUB] ', '[ESA] ', '[ESA] ']","['21-5', '21-18']",XD,20180426
