,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
25,"['Erik Meijs', 'Birgit Overzier', 'Ari Trisnanto', 'Kilasu Ostermeyer']","['[NED] ', '[GER] ', '[GER] ', '[GER] ']","['21-19', '21-16']",XD ,20170420
26,"['Kasper Lehikoinen', 'Victor Svendsen [4]']","['[FIN] ', '[DEN] ']","['19-21', '21-19', '21-18']",MS ,20170420
27,"['Luis Ramon Garrido', 'Bjorn Seguin']","['[MEX] ', '[USA] ']","['21-19', '21-15']",MS ,20170420
28,"['Felix Burestedt', 'Muhammed Ali Kurt']","['[SWE] ', '[TUR] ']","['21-11', '21-7']",MS ,20170420
29,"['Gregory Mairs [1]', 'Jenny Moore', 'Emil Hybel', 'Sofie Nielsen']","['[ENG] ', '[ENG] ', '[DEN] ', '[DEN] ']","['21-9', '21-12']",XD ,20170420
30,"['Anton Kaisti [3]', 'Jenny Nystrom', 'Filip Michael Duwall Myhren', 'Maja Rindshoej']","['[FIN] ', '[FIN] ', '[SWE] ', '[DEN] ']","['21-14', '21-8']",XD ,20170420
31,"['Grace Gabriel [7]', 'Nadia Fankhauser']","['[NGR] ', '[SUI] ']","['9-21', '21-11', '21-19']",WS ,20170420
32,"['Cendrine Hantz [6]', 'Emma Karlsson']","['[SUI] ', '[SWE] ']","['21-9', '21-11']",WS ,20170420
33,"['Monika Radovska', 'Flore Vandenhoucke [3]']","['[LAT] ', '[BEL] ']","['13-21', '21-7', '21-19']",WS ,20170420
34,"['Nikolaj Persson', 'Ari Trisnanto', 'Indra Bagus Ade Chandra', 'Adi Pratama']","['[GER] ', '[GER] ', '[ITA] ', '[INA] ']","['21-18', '21-9']",MD ,20170420
35,"['Oliver Leydon-Davis', 'Lasse Mølhede', 'Gijs Duijs', 'Ties Van Der Lecq']","['[NZL] ', '[DEN] ', '[NED] ', '[NED] ']","['21-13', '21-12']",MD ,20170420
36,"['Sam Parsons [5]', 'Pierrick Cajot']","['[ENG] ', '[FRA] ']","['21-9', '8-21', '21-16']",MS ,20170420
37,"['Erik Meijs [6]', 'Luis Ramon Garrido']","['[NED] ', '[MEX] ']","['21-12', '21-17']",MS ,20170420
38,"['Anand Pawar [7]', 'Felix Burestedt']","['[IND] ', '[SWE] ']","['21-8', '21-13']",MS ,20170420
