,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
72,"['Kunlavut Vitidsarn', 'Aryamann Tandon']","['[THA] ', '[IND] ']","['21-16', '21-10']",MS,20170501,"Trang, Thailand"
73,"['Chun Seang Tan [10]', 'Heng Lin Ngan']","['[MAS] ', '[ENG] ']","['21-12', '21-16']",MS,20170501,"Trang, Thailand"
74,"['Jun Hao Leong', 'Harshit Aggarwal']","['[MAS] ', '[IND] ']","['21-10', '21-15']",MS,20170501,"Trang, Thailand"
75,"['Subhankar Dey [2]', 'Yodsakorn Nualnooplong']","['[IND] ', '[THA] ']","['21-8', '21-12']",MS,20170501,"Trang, Thailand"
76,"['Wang Sijie', 'Du Peng', 'Kittithat Cheiklinthes', 'Suphapich Silprakob']","['[CHN] ', '[CHN] ', '[THA] ', '[THA] ']","['21-11', '21-14']",XD,20170501,"Trang, Thailand"
77,"['Warit Sarapat [6]', 'Supamart Mingchua', 'Rohan Kapoor', 'Kuhoo Garg']","['[THA] ', '[THA] ', '[IND] ', '[IND] ']","['21-14', '14-21', '21-16']",XD,20170501,"Trang, Thailand"
78,"['Li Jinqiu', 'Mai Yiwen', 'Guang Liang Jason Wong', 'Putri Sari Dewi Citra']","['[CHN] ', '[CHN] ', '[SGP] ', '[SGP] ']","['22-20', '17-21', '21-11']",XD,20170501,"Trang, Thailand"
79,"['Panachai Worasaktayanan', 'Ruethaichanok Laisuan', 'Bimo Adi Prakoso [3]', 'Yujia Jin']","['[THA] ', '[THA] ', '[SGP] ', '[SGP] ']","['19-21', '21-17', '21-18']",XD,20170501,"Trang, Thailand"
80,"['Parinyawat Thongnuam', 'Phataimas Muenwong', 'Pongsakorn Thongkham', 'Kornkamon Sukklad']","['[THA] ', '[THA] ', '[THA] ', '[THA] ']","['21-8', '21-7']",XD,20170501,"Trang, Thailand"
81,"['Tang Jie Chen', 'Jia Jia Tew', 'Chaloempon Charoenkitamorn [8]', 'Chasinee Korepap']","['[MAS] ', '[MAS] ', '[THA] ', '[THA] ']","['16-21', '21-16', '21-19']",XD,20170501,"Trang, Thailand"
82,"['Danny Bawa Chrisnanta', 'Jia Ying Crystal Wong', 'Jian Liang Lee', 'Ren-Ne Ong']","['[SGP] ', '[SGP] ', '[SGP] ', '[SGP] ']","['21-19', '21-9']",XD,20170501,"Trang, Thailand"
83,"['Tinn Isriyanet [5]', 'Pacharapun Chochuwong', 'Ou Xuanyi', 'Lin Liu']","['[THA] ', '[THA] ', '[CHN] ', '[CHN] ']","['21-17', '15-21', '21-12']",XD,20170501,"Trang, Thailand"
84,"['Nonthawat Sattanako', 'Walaiphan Patimon', 'Charongrat Nobsamrong', 'Thanapim Kaweenuntavong']","['[THA] ', '[THA] ', '[THA] ', '[THA] ']","['9-21', '21-9', '21-18']",XD,20170501,"Trang, Thailand"
85,"['Pang Ron Hoo [4]', 'Yen Wei Peck', 'Mek Narongrit', 'Supanida Katethong']","['[MAS] ', '[MAS] ', '[THA] ', '[THA] ']","['16-21', '21-14', '22-20']",XD,20170501,"Trang, Thailand"
86,"['Kandis Wanaroon', 'Alisa Sapniti', 'Kok Xian Tan', 'Anna Ching Yik Cheong']","['[THA] ', '[THA] ', '[MAS] ', '[MAS] ']","['21-23', '21-17', '21-15']",XD,20170501,"Trang, Thailand"
87,"['Fang-Jen Lee', 'Shuo Yun Sung', 'Sutichon Pol-Gul', 'Rawimon Iamratanamaetheekul']","['[TPE] ', '[TPE] ', '[THA] ', '[THA] ']","['9-21', '22-20', '21-17']",XD,20170501,"Trang, Thailand"
88,"['Lukhi Apri Nugroho [2]', 'Ririn Amelia', 'Liu Zerun', 'Chen Si']","['[INA] ', '[INA] ', '[CHN] ', '[CHN] ']","['21-15', '21-14']",XD,20170501,"Trang, Thailand"
89,"['Nuntakarn Aimsaard', 'Ying Ying Lee [1]']","['[THA] ', '[MAS] ']","['21-14', '22-20']",WS,20170501,"Trang, Thailand"
90,"['Sarita Suwannakitborihan', 'Ira Sharma']","['[THA] ', '[IND] ']","['15-21', '21-10', '21-14']",WS,20170501,"Trang, Thailand"
91,"['Haruko Suzuki', 'Sri Krishna Priya Kudaravalli [5]']","['[JPN] ', '[IND] ']",[],WS,20170501,"Trang, Thailand"
92,"['Pattarasuda Chaiwan', 'Sri Fatmawati']","['[THA] ', '[INA] ']",[],WS,20170501,"Trang, Thailand"
93,"['Manassanan Lerthattasin', 'Hui Zhen Grace Chua [4]']","['[THA] ', '[SGP] ']","['15-21', '22-20', '21-9']",WS,20170501,"Trang, Thailand"
94,"['Yee Yap', 'Crystal Pan']","['[MAS] ', '[USA] ']","['15-21', '21-6', '21-13']",WS,20170501,"Trang, Thailand"
95,"['Thinaah M.', 'Aakarshi Kashyap']","['[MAS] ', '[IND] ']","['21-11', '21-18']",WS,20170501,"Trang, Thailand"
96,"['Li Ting Peng', 'Asty Dwi Widyaningrum']","['[TPE] ', '[INA] ']",[],WS,20170501,"Trang, Thailand"
97,"['Asuka Takahashi', 'Saili Rane [8]']","['[JPN] ', '[IND] ']","['21-13', '21-18']",WS,20170501,"Trang, Thailand"
98,"['Selvaduray Kisona', 'Chananchida Jucharoen']","['[MAS] ', '[THA] ']","['21-11', '21-18']",WS,20170501,"Trang, Thailand"
99,"['Thamolwan Poopradubsil', 'Rasika Raje']","['[THA] ', '[IND] ']","['21-12', '21-15']",WS,20170501,"Trang, Thailand"
100,"['Yin Fun Lim [6]', 'Piramon Chamnaktan']","['[MAS] ', '[THA] ']","['21-11', '21-18']",WS,20170501,"Trang, Thailand"
101,"['Hui Xirui', 'Rituparna Das [2]']","['[CHN] ', '[IND] ']","['17-21', '21-11', '21-9']",WS,20170501,"Trang, Thailand"
102,"['Riichi Takeshita [1]', 'Siddharath Thakur']","['[JPN] ', '[IND] ']","['21-17', '21-12']",MS,20170501,"Trang, Thailand"
103,"['June Wei Cheam', 'Noppanai Singrueang']","['[MAS] ', '[THA] ']","['21-11', '21-18']",MS,20170501,"Trang, Thailand"
104,"['Natsuki Nidaira [7]', 'Chasinee Korepap']","['[JPN] ', '[THA] ']","['21-16', '21-11']",WS,20170501,"Trang, Thailand"
105,"['Saran Jamsri', 'Anand Pawar [8]']","['[THA] ', '[IND] ']","['21-15', '13-21', '21-15']",MS,20170501,"Trang, Thailand"
106,"['Lim Chi Wing [15]', 'Kai Wun Tee']","['[MAS] ', '[MAS] ']","['21-17', '21-12']",MS,20170501,"Trang, Thailand"
107,"['Abhishek Yelegar [4]', 'Kittipong Imnark']","['[IND] ', '[THA] ']","['21-15', '21-8']",MS,20170501,"Trang, Thailand"
108,"['Shuo Yun Sung [3]', 'Rui Chen Yap']","['[TPE] ', '[MAS] ']","['17-21', '21-14', '21-13']",WS,20170501,"Trang, Thailand"
109,"['Mithun Manjunath', 'Zii Jia Lee [11]']","['[IND] ', '[MAS] ']","['21-13', '21-12']",MS,20170501,"Trang, Thailand"
110,"['Fikri Ihsandi Hadmadi [7]', 'Kantawat Leelavechabutr']","['[INA] ', '[THA] ']","['21-19', '21-16']",MS,20170501,"Trang, Thailand"
