,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
77,"['Joo Ven Soong [2]', 'Artem Pochtarov [5]']","['[MAS] ', '[UKR] ']","['21-16', '21-16']",MS ,20170921
78,"['Jordan Hart [4]', 'Georgina Bland [2]']","['[WAL] ', '[ENG] ']","['21-14', '12-21', '21-18']",WS ,20170921
79,"['Nhat Nguyen', 'Paul Reynolds', 'Robert Golding', 'Victor Liew']","['[IRL] ', '[IRL] ', '[ENG] ', '[ENG] ']","['21-18', '21-15']",MD ,20170921
80,"['Jenny Moore [1]', 'Victoria Williams', 'Isabella Nielsen', 'Claudia Paredes']","['[ENG] ', '[ENG] ', '[DEN] ', '[DEN] ']","['19-21', '21-18', '21-7']",WD ,20170921
81,"['David King', 'Jenny Moore', 'Dominik Stipsits', 'Antonia Meinke']","['[ENG] ', '[ENG] ', '[AUT] ', '[AUT] ']","['21-14', '22-20']",XD ,20170921
82,"['Katerina Tomalova [1]', 'Kati-Kreet Marran']","['[CZE] ', '[EST] ']","['21-13', '21-13']",WS ,20170921
83,"['Joo Ven Soong [2]', 'Lim Chi Wing [7]']","['[MAS] ', '[MAS] ']","['21-16', '17-21', '21-19']",MS ,20170921
84,"['Jenny Moore [1]', 'Victoria Williams', 'Sonja Langthaler', 'Antonia Meinke']","['[ENG] ', '[ENG] ', '[AUT] ', '[AUT] ']","['21-12', '21-8']",WD ,20170921
85,"['Isabella Nielsen', 'Claudia Paredes', 'Wiktoria Dabczynska', 'Aleksandra Goszczynska']","['[DEN] ', '[DEN] ', '[POL] ', '[POL] ']","['21-14', '21-9']",WD ,20170921
86,"['Mikkel Stoffersen [4]', 'Susan Ekelund', 'Mathias Moldt Baskjaer', 'Janne Kornum']","['[DEN] ', '[DEN] ', '[DEN] ', '[DEN] ']","['16-21', '21-15', '22-20']",XD ,20170921
87,"['Artem Pochtarov [5]', 'Wolfgang Gnedt']","['[UKR] ', '[AUT] ']","['22-20', '21-18']",MS ,20170921
88,"['David Kim Kristensen', 'Michal Rogalski']","['[DEN] ', '[POL] ']",[],MS ,20170921
89,"['Ayla Huser [3]', 'Wiktoria Dabczynska']","['[SUI] ', '[POL] ']","['21-18', '21-7']",WS ,20170921
90,"['Kornelia Marczak', 'Magdalena Witek', 'Berta Ausbergerova', 'Michaela Zelinkova']","['[POL] ', '[POL] ', '[CZE] ', '[CZE] ']","['21-15', '22-20']",WD ,20170921
91,"['Maneesha K', 'Arathi Sara Sunil', 'Magdalena Lajdova', 'Denisa Šikalová']","['[IND] ', '[IND] ', '[CZE] ', '[CZE] ']","['21-5', '21-16']",WD ,20170921
92,"['Kristoffer Knudsen', 'Isabella Nielsen', 'Matthew Clare', 'Victoria Williams']","['[DEN] ', '[DEN] ', '[ENG] ', '[ENG] ']","['21-13', '21-15']",XD ,20170921
93,"['Ayla Huser [3]', 'Jordan Hart [4]']","['[SUI] ', '[WAL] ']","['21-19', '24-22']",WS ,20170921
94,"['Lee Zii Jia [3]', 'Joo Ven Soong [2]']","['[MAS] ', '[MAS] ']","['21-17', '21-16']",MS ,20170921
95,"['Jenny Moore [1]', 'Victoria Williams', 'Maneesha K', 'Arathi Sara Sunil']","['[ENG] ', '[ENG] ', '[IND] ', '[IND] ']","['21-19', '24-22']",WD ,20170921
96,"['Nhat Nguyen', 'Paul Reynolds', 'Daniel Benz [2]', 'Andreas Heinz']","['[IRL] ', '[IRL] ', '[GER] ', '[GER] ']","['21-19', '25-23']",MD ,20170921
