,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
83,"['Alexandra Bøje', 'Lena Grebak', 'Kristin Kuuba [3]', 'Helina Rüütel']","['[DEN] ', '[DEN] ', '[EST] ', '[EST] ']","['22-20', '21-18']",WD ,20170119,"Lund, Sweden"
84,"['Filip Michael Duwall Myhren', 'Jacob Nilsson', 'Philip Seerup', 'Mikkel Stoffersen']","['[SWE] ', '[SWE] ', '[DEN] ', '[DEN] ']","['21-19', '21-18']",MD ,20170119,"Lund, Sweden"
85,"['Mikkel Mikkelsen [4]', 'Mai Surrow', 'Bastian Kersaudy [2]', 'Lea Palermo']","['[DEN] ', '[DEN] ', '[FRA] ', '[FRA] ']","['21-13', '21-7']",XD ,20170119,"Lund, Sweden"
86,"['Wibowo Setyaldi Putra', 'Rasmus Gemke']","['[INA] ', '[DEN] ']","['21-15', '12-21', '21-14']",MS ,20170119,"Lund, Sweden"
87,"['Mia Blichfeldt [1]', 'Clara Azurmendi']","['[DEN] ', '[ESP] ']","['21-6', '21-18']",WS ,20170119,"Lund, Sweden"
88,"['Alexandra Bøje', 'Lena Grebak', 'Julie Finne-Ipsen [2]', 'Rikke Søby']","['[DEN] ', '[DEN] ', '[DEN] ', '[DEN] ']","['21-18', '21-12']",WD ,20170119,"Lund, Sweden"
89,"['Konstantin Abramov [2]', 'Alexandr Zinchenko', 'Thomas Baures', 'Leo Rossi']","['[RUS] ', '[RUS] ', '[FRA] ', '[FRA] ']","['21-7', '18-21', '21-16']",MD ,20170119,"Lund, Sweden"
90,"['Thom Gicquel', 'Delphine Delrue', 'Jordan Corvee [3]', 'Anne Tran']","['[FRA] ', '[FRA] ', '[FRA] ', '[FRA] ']","['21-15', '21-14']",XD ,20170119,"Lund, Sweden"
91,"['Mattias Borg [7]', '. Hermansyah']","['[SWE] ', '[INA] ']","['17-21', '21-16', '21-17']",MS ,20170119,"Lund, Sweden"
92,"['Toby Penty [6]', 'Kim Bruun [2]']","['[ENG] ', '[DEN] ']","['21-17', '18-21', '21-15']",MS ,20170119,"Lund, Sweden"
93,"['Rasmus Gemke', 'Mikkel Mikkelsen']","['[DEN] ', '[DEN] ']","['21-14', '21-11']",MS ,20170119,"Lund, Sweden"
94,"['Richard Eidestedt [1]', 'Nico Ruponen', 'Mikkel Elbjorn', 'Kristoffer Knudsen']","['[SWE] ', '[SWE] ', '[DEN] ', '[DEN] ']","['16-21', '21-19', '21-13']",MD ,20170119,"Lund, Sweden"
95,"['Mathias Bay-Smidt', 'Alexandra Bøje', 'Thom Gicquel', 'Delphine Delrue']","['[DEN] ', '[DEN] ', '[FRA] ', '[FRA] ']","['21-13', '21-11']",XD ,20170119,"Lund, Sweden"
96,"['Sofie Holmboe Dahl [6]', 'Line Christophersen']","['[DEN] ', '[DEN] ']","['21-18', '21-13']",WS ,20170119,"Lund, Sweden"
