,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
77,"['Julie Macpherson [4]', ""Eleanor O'Donnell"", 'Line Fleischer', 'Amalie Hertz']","['[SCO] ', '[SCO] ', '[DEN] ', '[DEN] ']","['21-19', '21-19']",WD ,20170309,"Caldas da Rainha, Portugal"
78,"['Steve Olesen', 'Mathias Weber Estrup', 'Miha Ivanic', 'Andraz Krapez']","['[DEN] ', '[DEN] ', '[SLO] ', '[SLO] ']","['21-16', '21-14']",MD ,20170309,"Caldas da Rainha, Portugal"
79,"['Anton Kaisti [3]', 'Jenny Nystrom', 'Kristoffer Knudsen', 'Isabella Nielsen']","['[FIN] ', '[FIN] ', '[DEN] ', '[DEN] ']","['21-18', '21-19']",XD ,20170309,"Caldas da Rainha, Portugal"
80,"['Lianne Tan [3]', 'Devi Yunita Indah Sari']","['[BEL] ', '[INA] ']","['21-11', '21-11']",WS ,20170309,"Caldas da Rainha, Portugal"
81,"['Victor Svendsen [4]', 'Koji Naito']","['[DEN] ', '[JPN] ']","['13-21', '22-20', '21-17']",MS ,20170309,"Caldas da Rainha, Portugal"
82,"['Emilie Juul Moller', 'Mai Surrow', 'Isabella Nielsen', 'Claudia Paredes']","['[DEN] ', '[DEN] ', '[DEN] ', '[DEN] ']","['26-24', '19-21', '26-24']",WD ,20170309,"Caldas da Rainha, Portugal"
83,"['Christopher Grimley', 'Matthew Grimley', 'Kristoffer Knudsen', 'Nicklas Mathiasen']","['[SCO] ', '[SCO] ', '[DEN] ', '[DEN] ']","['21-18', '21-19']",MD ,20170309,"Caldas da Rainha, Portugal"
84,"['Anton Kaisti [3]', 'Jenny Nystrom', 'Mikkel Mikkelsen [1]', 'Mai Surrow']","['[FIN] ', '[FIN] ', '[DEN] ', '[DEN] ']","['21-18', '16-21', '27-25']",XD ,20170309,"Caldas da Rainha, Portugal"
85,"['Sayaka Takahashi', 'Lianne Tan [3]']","['[JPN] ', '[BEL] ']","['21-4', '21-11']",WS ,20170309,"Caldas da Rainha, Portugal"
86,"['Victor Svendsen [4]', 'Pablo Abian [1]']","['[DEN] ', '[ESP] ']","['21-13', '21-17']",MS ,20170309,"Caldas da Rainha, Portugal"
87,"['Steve Olesen', 'Mathias Weber Estrup', 'Christopher Grimley', 'Matthew Grimley']","['[DEN] ', '[DEN] ', '[SCO] ', '[SCO] ']","['21-11', '23-21']",MD ,20170309,"Caldas da Rainha, Portugal"
88,"['Emilie Juul Moller', 'Mai Surrow', 'Delphine Delrue', 'Vimala Heriau']","['[DEN] ', '[DEN] ', '[FRA] ', '[FRA] ']","['23-21', '12-21', '21-19']",WD ,20170309,"Caldas da Rainha, Portugal"
89,"['Thom Gicquel [2]', 'Delphine Delrue', 'Mathias Weber Estrup', 'Line Fleischer']","['[FRA] ', '[FRA] ', '[DEN] ', '[DEN] ']","['17-21', '21-14', '21-12']",XD ,20170309,"Caldas da Rainha, Portugal"
90,"['Sayaka Takahashi', 'Irina Amalie Andersen [6]']","['[JPN] ', '[DEN] ']","['21-14', '21-12']",WS ,20170309,"Caldas da Rainha, Portugal"
91,"['Gergely Krausz [8]', 'Indra Bagus Ade Chandra [2]']","['[HUN] ', '[ITA] ']","['21-23', '21-10', '21-15']",MS ,20170309,"Caldas da Rainha, Portugal"
92,"['Delphine Delrue', 'Vimala Heriau', 'Sandra-Maria Jensen', 'Line Nørgaard']","['[FRA] ', '[FRA] ', '[DEN] ', '[DEN] ']","['14-21', '21-10', '21-15']",WD ,20170309,"Caldas da Rainha, Portugal"
93,"['Kosuke Makino', 'Dai Watanabe', 'Frederik Aalestrup [4]', 'Mathias Moldt Baskjaer']","['[JPN] ', '[JPN] ', '[DEN] ', '[DEN] ']","['21-17', '11-21', '26-24']",MD ,20170309,"Caldas da Rainha, Portugal"
94,"['Thom Gicquel [2]', 'Delphine Delrue', 'Alberto Zapico', 'Lorena Usle']","['[FRA] ', '[FRA] ', '[ESP] ', '[ESP] ']","['21-13', '21-17']",XD ,20170309,"Caldas da Rainha, Portugal"
95,"['Chisato Hoshi [7]', 'Yee Yap']","['[JPN] ', '[MAS] ']","['21-13', '21-17']",WS ,20170309,"Caldas da Rainha, Portugal"
96,"['Subhankar Dey [5]', 'Gergely Krausz [8]']","['[IND] ', '[HUN] ']","['19-21', '21-16', '21-18']",MS ,20170309,"Caldas da Rainha, Portugal"
97,"['Kazuaki Oshima', 'Yuta Yamasaki', 'Kosuke Makino', 'Dai Watanabe']","['[JPN] ', '[JPN] ', '[JPN] ', '[JPN] ']","['21-14', '20-22', '21-18']",MD ,20170309,"Caldas da Rainha, Portugal"
98,"['Chisato Hoshi', 'Naru Shinoya', 'Julie Macpherson [4]', ""Eleanor O'Donnell""]","['[JPN] ', '[JPN] ', '[SCO] ', '[SCO] ']","['21-6', '21-13']",WD ,20170309,"Caldas da Rainha, Portugal"
99,"['Alberto Zapico', 'Lorena Usle', 'Mathias Moldt Baskjaer', 'Janne Kornum Thomassen']","['[ESP] ', '[ESP] ', '[DEN] ', '[DEN] ']","['22-20', '21-12']",XD ,20170309,"Caldas da Rainha, Portugal"
100,"['Yee Yap', 'Saili Rane [4]']","['[MAS] ', '[IND] ']","['21-16', '19-21', '21-17']",WS ,20170309,"Caldas da Rainha, Portugal"
101,"['Subhankar Dey [5]', 'Manuel Vazquez']","['[IND] ', '[ESP] ']","['21-15', '21-15']",MS ,20170309,"Caldas da Rainha, Portugal"
102,"['Chisato Hoshi', 'Naru Shinoya', 'Kristin Kuuba [2]', 'Helina Rüütel']","['[JPN] ', '[JPN] ', '[EST] ', '[EST] ']","['21-6', '21-14']",WD ,20170309,"Caldas da Rainha, Portugal"
103,"['Kazuaki Oshima', 'Yuta Yamasaki', 'Mikkel Stoffersen', 'Tobias Suder']","['[JPN] ', '[JPN] ', '[DEN] ', '[DEN] ']","['23-21', '21-10']",MD ,20170309,"Caldas da Rainha, Portugal"
104,"['Chisato Hoshi', 'Naru Shinoya', 'Emilie Juul Moller', 'Mai Surrow']","['[JPN] ', '[JPN] ', '[DEN] ', '[DEN] ']","['21-13', '21-6']",WD ,20170309,"Caldas da Rainha, Portugal"
105,"['Anton Kaisti [3]', 'Jenny Nystrom', 'Thom Gicquel [2]', 'Delphine Delrue']","['[FIN] ', '[FIN] ', '[FRA] ', '[FRA] ']","['19-21', '21-19', '21-12']",XD ,20170309,"Caldas da Rainha, Portugal"
106,"['Kazuaki Oshima', 'Yuta Yamasaki', 'Steve Olesen', 'Mathias Weber Estrup']","['[JPN] ', '[JPN] ', '[DEN] ', '[DEN] ']","['21-16', '21-8']",MD ,20170309,"Caldas da Rainha, Portugal"
107,"['Subhankar Dey [5]', 'Victor Svendsen [4]']","['[IND] ', '[DEN] ']","['21-19', '21-19']",MS ,20170309,"Caldas da Rainha, Portugal"
108,"['Sayaka Takahashi', 'Chisato Hoshi [7]']","['[JPN] ', '[JPN] ']","['21-10', '21-15']",WS ,20170309,"Caldas da Rainha, Portugal"
