,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
52,"['Ayumi Mine [2]', 'Anna Doi']","['[JPN] ', '[JPN] ']","['21-10', '21-17']",WS,20170329,"Osaka, Japan"
53,"['Sayaka Takahashi', 'Shao Jingjing']","['[JPN] ', '[CHN] ']","['23-21', '21-9']",WS,20170329,"Osaka, Japan"
54,"['Yu Igarashi', 'Chico Aura Dwi Wardoyo']","['[JPN] ', '[INA] ']","['21-15', '21-6']",MS,20170329,"Osaka, Japan"
55,"['Takuma Obayashi', 'Enzi Shafira']","['[JPN] ', '[INA] ']","['17-21', '21-18', '21-12']",MS,20170329,"Osaka, Japan"
56,"['Reksy Aureza Megananda', 'Hsu Jui Ting']","['[INA] ', '[TPE] ']","['21-16', '21-19']",MS,20170329,"Osaka, Japan"
57,"['Panji Ahmad Maulana [4]', 'Nicholas Bonkowsky']","['[INA] ', '[TTO] ']","['21-5', '21-13']",MS,20170329,"Osaka, Japan"
58,"['Joo Ven Soong [7]', 'Kenya Mitsuhashi']","['[MAS] ', '[JPN] ']","['21-19', '21-15']",MS,20170329,"Osaka, Japan"
59,"['Kazuteru Kozai', 'Hashiru Shimono [5]']","['[JPN] ', '[JPN] ']","['21-19', '12-21', '21-18']",MS,20170329,"Osaka, Japan"
60,"['Koki Watanabe', 'Hikaru Minegishi']","['[JPN] ', '[JPN] ']","['21-10', '21-11']",MS,20170329,"Osaka, Japan"
61,"['Yusuke Onodera', 'Seung Jae Seo']","['[JPN] ', '[KOR] ']","['22-20', '15-21', '21-17']",MS,20170329,"Osaka, Japan"
62,"['Lim Chi Wing', 'Shesar Hiren Rhustavito [8]']","['[MAS] ', '[INA] ']","['21-12', '21-23', '21-15']",MS,20170329,"Osaka, Japan"
63,"['Suppanyu Avihingsanon [3]', 'Krishna Adi Nugraha']","['[THA] ', '[INA] ']","['16-21', '21-15', '21-14']",MS,20170329,"Osaka, Japan"
64,"['Wisnu Yuli Prasetyo', 'Kantaphon Wangcharoen']","['[INA] ', '[THA] ']","['13-21', '21-10', '21-15']",MS,20170329,"Osaka, Japan"
65,"['Adulrach Namkul', 'Kuo Ching-Hung']","['[THA] ', '[TPE] ']","['15-21', '25-23', '21-16']",MS,20170329,"Osaka, Japan"
66,"['Sayaka Hobara', 'Natsuki Sone', 'I-Ting Lai', 'Ying Chun Lin']","['[JPN] ', '[JPN] ', '[TPE] ', '[TPE] ']","['21-15', '12-21', '21-9']",WD,20170329,"Osaka, Japan"
67,"['Satheishtharan R.', 'Daisuke Omoto']","['[MAS] ', '[JPN] ']","['21-16', '17-21', '21-16']",MS,20170329,"Osaka, Japan"
68,"['Riichi Takeshita [2]', 'Vega Vio Nirwanda']","['[JPN] ', '[INA] ']","['21-19', '21-13']",MS,20170329,"Osaka, Japan"
69,"['Yuho Imai', 'Haruka Yonemoto', 'Ren-Ne Ong', 'Jia Ying Crystal Wong']","['[JPN] ', '[JPN] ', '[SGP] ', '[SGP] ']","['21-18', '21-9']",WD,20170329,"Osaka, Japan"
70,"['Anna Doi', 'Kaori Imabeppu', 'Rahmadhani Hastiyanti Putri', 'Vania Arianti Sukoco']","['[JPN] ', '[JPN] ', '[INA] ', '[INA] ']","['21-12', '21-16']",WD,20170329,"Osaka, Japan"
71,"['Hsueh Hsuan Yi [6]', 'Minoru Koga']","['[TPE] ', '[JPN] ']","['21-17', '21-18']",MS,20170329,"Osaka, Japan"
72,"['Nami Matsuyama', 'Chiharu Shida', 'Shao Jingjing', 'Xu Yingchao']","['[JPN] ', '[JPN] ', '[CHN] ', '[CHN] ']","['21-8', '21-10']",WD,20170329,"Osaka, Japan"
73,"['Riko Imai', 'Nao Ono', 'Yumi Murayama', 'Natsumi Uratani']","['[JPN] ', '[JPN] ', '[JPN] ', '[JPN] ']","['21-12', '21-17']",WD,20170329,"Osaka, Japan"
74,"['Kim So Yeong', 'Yoo Hae Won', 'Moto Hayashi', 'Nagisa Yura']","['[KOR] ', '[KOR] ', '[JPN] ', '[JPN] ']","['21-18', '21-15']",WD,20170329,"Osaka, Japan"
75,"['Ha Na Baek', 'Yu Rim Lee', 'Shiena Fukumoto', 'Yuki Suzuki']","['[KOR] ', '[KOR] ', '[JPN] ', '[JPN] ']","['21-11', '25-23']",WD,20170329,"Osaka, Japan"
76,"['Misato Aratama', 'Akane Watanabe', 'Pitha Haningtyas Mentari', 'Virni Putri']","['[JPN] ', '[JPN] ', '[INA] ', '[INA] ']","['21-8', '21-7']",WD,20170329,"Osaka, Japan"
77,"['Rin Iwanaga', 'Yui Suizu', 'Ni Bowen', 'Pan Beibei']","['[JPN] ', '[JPN] ', '[CHN] ', '[CHN] ']","['20-22', '21-18', '21-14']",WD,20170329,"Osaka, Japan"
78,"['Hiroki Okamura [8]', 'Masayuki Onodera', 'Chi-Hung Liao', 'Yong Sheng Lin']","['[JPN] ', '[JPN] ', '[TPE] ', '[TPE] ']","['17-21', '22-20', '27-25']",MD,20170329,"Osaka, Japan"
79,"['Chisato Hoshi', 'Naru Shinoya', 'Minami Kawashima', 'Natsumi Uesugi']","['[JPN] ', '[JPN] ', '[JPN] ', '[JPN] ']","['21-15', '21-11']",WD,20170329,"Osaka, Japan"
80,"['Hye Rin Kim', 'Hee Yong Kong', 'Hirari Mizui', 'Sebun Nagai']","['[KOR] ', '[KOR] ', '[JPN] ', '[JPN] ']","['21-10', '21-16']",WD,20170329,"Osaka, Japan"
81,"['Danny Bawa Chrisnanta [1]', 'Hendra Wijaya', 'Kosuke Makino', 'Dai Watanabe']","['[SGP] ', '[SGP] ', '[JPN] ', '[JPN] ']","['21-16', '21-13']",MD,20170329,"Osaka, Japan"
82,"['Yujiro Nishikawa', 'Takumi Nomura', 'Lu Jin-Song', 'Tung Yuan Shang']","['[JPN] ', '[JPN] ', '[TPE] ', '[TPE] ']","['18-21', '21-11', '21-13']",MD,20170329,"Osaka, Japan"
83,"['Natsu Saito', 'Moe Yamaguchi', 'Liu Chiao-Yun', 'Su Hsiang Ling']","['[JPN] ', '[JPN] ', '[TPE] ', '[TPE] ']","['21-16', '21-10']",WD,20170329,"Osaka, Japan"
84,"['Mahiro Kaneko', 'Yunosuke Kubota', 'Kazuaki Oshima', 'Yuta Yamasaki']","['[JPN] ', '[JPN] ', '[JPN] ', '[JPN] ']","['21-19', '21-17']",MD,20170329,"Osaka, Japan"
85,"['Min Hyuk Kang', 'Won Ho Kim', 'Kazushi Yamada', 'Kenji Yoneda']","['[KOR] ', '[KOR] ', '[JPN] ', '[JPN] ']","['21-17', '16-21', '21-9']",MD,20170329,"Osaka, Japan"
86,"['Trawut Potieng [4]', 'Nanthakarn Yordphaisong', 'Shohei Hoshino', 'Taichi Saito']","['[THA] ', '[THA] ', '[JPN] ', '[JPN] ']","['21-14', '14-21', '21-15']",MD,20170329,"Osaka, Japan"
87,"['Hyuk Gyun Choi', 'Kyung Hoon Park', 'Hsu Jui Ting [6]', 'Lin Yu Feng']","['[KOR] ', '[KOR] ', '[TPE] ', '[TPE] ']","['21-16', '21-16']",MD,20170329,"Osaka, Japan"
88,"['Kazuya Itani', 'Tomoya Takashina', 'Sho Kawabata', 'Shuhei Ozeki']","['[JPN] ', '[JPN] ', '[JPN] ', '[JPN] ']","['21-13', '23-21']",MD,20170329,"Osaka, Japan"
89,"['Kohei Gondo', 'Tatsuya Watanabe', 'Hung Jin-Yi', 'Kuo Ching-Hung']","['[JPN] ', '[JPN] ', '[TPE] ', '[TPE] ']","['21-5', '21-15']",MD,20170329,"Osaka, Japan"
90,"['Jong Woo Choi [5]', 'Hui Tae Kim', 'Naoto Kawabata', 'Takuma Obayashi']","['[KOR] ', '[KOR] ', '[JPN] ', '[JPN] ']","['21-11', '21-15']",MD,20170329,"Osaka, Japan"
91,"['Wannawat Ampunsuwan', 'Inkarat Apisuk', 'Keita Chikugo', 'Naoki Yamada']","['[THA] ', '[THA] ', '[JPN] ', '[JPN] ']","['21-12', '21-17']",MD,20170329,"Osaka, Japan"
92,"['Taiki Shimada [3]', 'Yoshinori Takeuchi', 'Hsueh Hsuan Yi', 'Yi-Hsiang Yang']","['[JPN] ', '[JPN] ', '[TPE] ', '[TPE] ']","['21-17', '21-12']",MD,20170329,"Osaka, Japan"
93,"['Kenya Mitsuhashi', 'Yoshitaka Ogura', 'Lin Chien-Jui', 'Chia-Yu Tsai']","['[JPN] ', '[JPN] ', '[TPE] ', '[TPE] ']","['21-17', '21-14']",MD,20170329,"Osaka, Japan"
94,"['Katsunori Ito', 'Akira Kobayashi', 'Tinn Isriyanet [7]', 'Kittisak Namdash']","['[JPN] ', '[JPN] ', '[THA] ', '[THA] ']","['25-27', '21-18', '21-15']",MD,20170329,"Osaka, Japan"
95,"['Akbar Bintang Cahyono', 'Giovani Dicky Oktavan', 'Hiroki Midorikawa', 'Hiroki Nakayama']","['[INA] ', '[INA] ', '[JPN] ', '[JPN] ']","['21-19', '21-18']",MD,20170329,"Osaka, Japan"
96,"['Wang Sijie', 'Zhuge Lukai', 'Yoshiki Tsukamoto', 'Shunsuke Yamamura']","['[CHN] ', '[CHN] ', '[JPN] ', '[JPN] ']","['21-10', '21-18']",MD,20170329,"Osaka, Japan"
97,"['Aya Ohori [1]', 'Ga Eun Kim']","['[JPN] ', '[KOR] ']","['21-10', '21-18']",WS,20170329,"Osaka, Japan"
98,"['Natsuki Nidaira [7]', 'Shiori Saito']","['[JPN] ', '[JPN] ']","['21-11', '21-16']",WS,20170329,"Osaka, Japan"
99,"['Jang Mi Lee [4]', 'Asuka Takahashi']","['[KOR] ', '[JPN] ']","['21-16', '21-11']",WS,20170329,"Osaka, Japan"
100,"['Kaori Imabeppu [6]', 'Haruko Suzuki']","['[JPN] ', '[JPN] ']","['22-20', '21-11']",WS,20170329,"Osaka, Japan"
101,"['Na Yeong Kim [8]', 'Rei Nagata']","['[KOR] ', '[JPN] ']","['21-14', '21-18']",WS,20170329,"Osaka, Japan"
102,"['Yui Hashimoto [3]', 'Yukino Nakai']","['[JPN] ', '[JPN] ']","['21-14', '21-18']",WS,20170329,"Osaka, Japan"
103,"['Sayaka Takahashi', 'Xu Yingchao']","['[JPN] ', '[CHN] ']","['21-15', '21-9']",WS,20170329,"Osaka, Japan"
104,"['Min Ji Lee', 'Ayumi Mine [2]']","['[KOR] ', '[JPN] ']","['21-14', '21-18']",WS,20170329,"Osaka, Japan"
105,"['Yujiro Nishikawa', 'Takumi Nomura', 'Danny Bawa Chrisnanta [1]', 'Hendra Wijaya']","['[JPN] ', '[JPN] ', '[SGP] ', '[SGP] ']","['15-21', '21-14', '21-16']",MD,20170329,"Osaka, Japan"
106,"['Hiroki Okamura [8]', 'Masayuki Onodera', 'Min Hyuk Kang', 'Won Ho Kim']","['[JPN] ', '[JPN] ', '[KOR] ', '[KOR] ']","['21-16', '21-17']",MD,20170329,"Osaka, Japan"
107,"['Trawut Potieng [4]', 'Nanthakarn Yordphaisong', 'Mahiro Kaneko', 'Yunosuke Kubota']","['[THA] ', '[THA] ', '[JPN] ', '[JPN] ']","['21-16', '23-21']",MD,20170329,"Osaka, Japan"
108,"['Kazuya Itani', 'Tomoya Takashina', 'Hyuk Gyun Choi', 'Kyung Hoon Park']","['[JPN] ', '[JPN] ', '[KOR] ', '[KOR] ']","['16-21', '21-7', '21-14']",MD,20170329,"Osaka, Japan"
109,"['Kohei Gondo', 'Tatsuya Watanabe', 'Jong Woo Choi [5]', 'Hui Tae Kim']","['[JPN] ', '[JPN] ', '[KOR] ', '[KOR] ']","['18-21', '21-19', '21-15']",MD,20170329,"Osaka, Japan"
110,"['Taiki Shimada [3]', 'Yoshinori Takeuchi', 'Wannawat Ampunsuwan', 'Inkarat Apisuk']","['[JPN] ', '[JPN] ', '[THA] ', '[THA] ']","['21-12', '21-15']",MD,20170329,"Osaka, Japan"
